Date,Day of Week,Time,Customers,Employees,Satisfaction,Profits,Expenses
2022-03-10,Thursday,20:00,141,10,94,2190.74,50
2022-03-10,Thursday,21:00,181,10,100,3228.1,50
2022-03-10,Thursday,22:00,161,11,98,3297.53,55
2022-03-11,Friday,10:00,17,4,28,385,20
2022-03-11,Friday,11:00,51,6,57,922.3,30
2022-03-11,Friday,12:00,99,5,100,2090.13,25
2022-03-11,Friday,13:00,77,4,100,1183.05,20
2022-03-11,Friday,14:00,42,4,70,723.2,20
2022-03-11,Friday,15:00,78,4,100,1181.92,20
2022-03-11,Friday,16:00,14,4,23,214.42,20
2022-03-11,Friday,17:00,55,4,92,870.42,20
2022-03-11,Friday,18:00,188,8,100,4261.69,40
2022-03-11,Friday,19:00,123,9,91,2359.37,45
2022-03-11,Friday,20:00,133,7,100,2390.96,35
2022-03-11,Friday,21:00,123,9,91,1964.09,45
2022-03-11,Friday,22:00,185,11,100,3459.46,55
2022-03-12,Saturday,10:00,98,4,100,2108.19,20
2022-03-12,Saturday,11:00,29,4,48,515.18,20
2022-03-12,Saturday,12:00,14,4,23,321.76,20
2022-03-12,Saturday,13:00,93,4,100,2154.48,20
2022-03-12,Saturday,14:00,56,5,75,915.6,25
2022-03-12,Saturday,15:00,85,4,100,1557.41,20
2022-03-12,Saturday,16:00,37,5,49,899.67,25
2022-03-12,Saturday,17:00,35,5,47,707.54,25
2022-03-12,Saturday,18:00,179,11,100,4085.11,55
2022-03-12,Saturday,19:00,119,4,100,2922.97,20
2022-03-12,Saturday,20:00,190,10,100,4506.83,50
2022-03-12,Saturday,21:00,145,10,97,2464.58,50
2022-03-12,Saturday,22:00,108,6,100,2487.69,30
2022-03-13,Sunday,10:00,52,4,87,1061.79,20
2022-03-13,Sunday,11:00,68,4,100,1616.7,20
2022-03-13,Sunday,12:00,67,4,100,1549.4,20
2022-03-13,Sunday,13:00,23,4,38,393.44,20
2022-03-13,Sunday,14:00,55,5,73,1161.8,25
2022-03-13,Sunday,15:00,89,4,100,1746.34,20
2022-03-13,Sunday,16:00,87,6,97,1546.27,30
2022-03-13,Sunday,17:00,46,4,77,1099.19,20
2022-03-13,Sunday,18:00,113,7,100,2207.84,35
2022-03-13,Sunday,19:00,160,8,100,2678.26,40
2022-03-13,Sunday,20:00,104,4,100,2522.67,20
2022-03-13,Sunday,21:00,127,5,100,2506.92,25
2022-03-13,Sunday,22:00,108,6,100,2560.53,30
2022-03-14,Monday,10:00,87,4,100,1682.96,20
2022-03-14,Monday,11:00,22,4,37,440.82,20
2022-03-14,Monday,12:00,52,4,87,1034.36,20
2022-03-14,Monday,13:00,71,7,68,1689.19,35
2022-03-14,Monday,14:00,44,4,73,822.2,20
2022-03-14,Monday,15:00,40,5,53,648.08,25
2022-03-14,Monday,16:00,22,4,37,452.66,20
2022-03-14,Monday,17:00,12,4,20,267.99,20
2022-03-14,Monday,18:00,145,8,100,3325.61,40
2022-03-14,Monday,19:00,157,10,100,2515.22,50
2022-03-14,Monday,20:00,106,9,79,1858.82,45
2022-03-14,Monday,21:00,139,5,100,2888.46,25
2022-03-14,Monday,22:00,134,5,100,2183.56,25
2022-03-15,Tuesday,10:00,60,5,80,974,25
2022-03-15,Tuesday,11:00,66,4,100,1428.63,20
2022-03-15,Tuesday,12:00,86,4,100,1384.16,20
2022-03-15,Tuesday,13:00,11,4,18,172.69,20
2022-03-15,Tuesday,14:00,60,7,57,1399.53,35
2022-03-15,Tuesday,15:00,68,4,100,1374.86,20
2022-03-15,Tuesday,16:00,64,4,100,1201.91,20
2022-03-15,Tuesday,17:00,61,4,100,1097.95,20
2022-03-15,Tuesday,18:00,154,6,100,2804.45,30
2022-03-15,Tuesday,19:00,110,4,100,1898,20
2022-03-15,Tuesday,20:00,133,6,100,2946.49,30
2022-03-15,Tuesday,21:00,131,5,100,2571.41,25
2022-03-15,Tuesday,22:00,189,10,100,3354.71,50
2022-03-16,Wednesday,10:00,19,4,32,445.48,20
2022-03-16,Wednesday,11:00,85,4,100,1985.22,20
2022-03-16,Wednesday,12:00,28,4,47,677.92,20
2022-03-16,Wednesday,13:00,59,6,66,977.79,30
2022-03-16,Wednesday,14:00,37,4,62,882.13,20
2022-03-16,Wednesday,15:00,29,4,48,638.33,20
2022-03-16,Wednesday,16:00,91,4,100,2218.89,20
2022-03-16,Wednesday,17:00,18,4,30,330.33,20
2022-03-16,Wednesday,18:00,147,9,100,2798.66,45
2022-03-16,Wednesday,19:00,120,10,80,2819.07,50
2022-03-16,Wednesday,20:00,142,9,100,3070.74,45
2022-03-16,Wednesday,21:00,106,5,100,2628.47,25
2022-03-16,Wednesday,22:00,128,10,85,2069.92,50
2022-03-17,Thursday,10:00,88,4,100,1710.04,20
2022-03-17,Thursday,11:00,12,4,20,200.23,20
2022-03-17,Thursday,12:00,67,4,100,1277.51,20
2022-03-17,Thursday,13:00,49,4,82,1160.91,20
2022-03-17,Thursday,14:00,42,5,56,807.5,25
2022-03-17,Thursday,15:00,65,7,62,1614.23,35
2022-03-17,Thursday,16:00,77,6,86,1623.45,30
2022-03-17,Thursday,17:00,90,7,86,1377.5,35
2022-03-17,Thursday,18:00,185,10,100,3465.33,50
2022-03-17,Thursday,19:00,168,11,100,3913.35,55
2022-03-17,Thursday,20:00,130,9,96,2133.72,45
2022-03-17,Thursday,21:00,155,10,100,3437.48,50
2022-03-17,Thursday,22:00,182,12,100,3591.48,60
2022-03-18,Friday,10:00,47,4,78,1123.07,20
2022-03-18,Friday,11:00,68,4,100,1148.45,20
2022-03-18,Friday,12:00,65,5,87,1360.36,25
2022-03-18,Friday,13:00,12,4,20,270.86,20
2022-03-18,Friday,14:00,94,5,100,1453.86,25
2022-03-18,Friday,15:00,76,5,100,1325.98,25
2022-03-18,Friday,16:00,74,4,100,1550.53,20
2022-03-18,Friday,17:00,11,4,18,261.68,20
2022-03-18,Friday,18:00,128,7,100,2445.38,35
2022-03-18,Friday,19:00,123,10,82,2588.36,50
2022-03-18,Friday,20:00,139,6,100,2482.69,30
2022-03-18,Friday,21:00,141,11,85,2663.9,55
2022-03-18,Friday,22:00,132,6,100,2553.13,30
2022-03-19,Saturday,10:00,86,6,96,1523.61,30
2022-03-19,Saturday,11:00,100,7,95,1863.81,35
2022-03-19,Saturday,12:00,26,4,43,505.63,20
2022-03-19,Saturday,13:00,61,4,100,1263.47,20
2022-03-19,Saturday,14:00,21,4,35,410.07,20
2022-03-19,Saturday,15:00,73,7,70,1477.93,35
2022-03-19,Saturday,16:00,88,8,73,1905.2,40
2022-03-19,Saturday,17:00,95,4,100,1597.22,20
2022-03-19,Saturday,18:00,108,4,100,2552.38,20
2022-03-19,Saturday,19:00,146,9,100,2771.09,45
2022-03-19,Saturday,20:00,140,8,100,3145.05,40
2022-03-19,Saturday,21:00,153,7,100,3429.66,35
2022-03-19,Saturday,22:00,151,10,100,2731.83,50
2022-03-20,Sunday,10:00,90,7,86,1524.98,35
2022-03-20,Sunday,11:00,50,5,67,1180.58,25
2022-03-20,Sunday,12:00,83,4,100,1969.1,20
2022-03-20,Sunday,13:00,67,7,64,1249.86,35
2022-03-20,Sunday,14:00,33,4,55,676.76,20
2022-03-20,Sunday,15:00,23,4,38,374.99,20
2022-03-20,Sunday,16:00,69,5,92,1564.32,25
2022-03-20,Sunday,17:00,72,7,69,1149.66,35
2022-03-20,Sunday,18:00,171,12,95,3578.15,60
2022-03-20,Sunday,19:00,163,8,100,3927.46,40
2022-03-20,Sunday,20:00,152,6,100,3054.92,30
2022-03-20,Sunday,21:00,114,6,100,2081.96,30
2022-03-20,Sunday,22:00,165,12,92,3296.62,60
2022-03-21,Monday,10:00,75,6,83,1139.84,30
2022-03-21,Monday,11:00,41,4,68,909.02,20
2022-03-21,Monday,12:00,85,6,94,1631.93,30
2022-03-21,Monday,13:00,20,4,33,469.4,20
2022-03-21,Monday,14:00,65,5,87,1192.54,25
2022-03-21,Monday,15:00,84,5,100,1700.6,25
2022-03-21,Monday,16:00,78,5,100,1281.09,25
2022-03-21,Monday,17:00,56,5,75,1364.87,25
2022-03-21,Monday,18:00,104,8,87,2072.57,40
2022-03-21,Monday,19:00,187,11,100,2946.55,55
2022-03-21,Monday,20:00,102,5,100,2137.02,25
2022-03-21,Monday,21:00,137,6,100,2858.08,30
2022-03-21,Monday,22:00,112,7,100,2624.04,35
2022-03-22,Tuesday,10:00,89,4,100,1455.21,20
2022-03-22,Tuesday,11:00,25,4,42,392.15,20
2022-03-22,Tuesday,12:00,71,4,100,1717.77,20
2022-03-22,Tuesday,13:00,73,4,100,1385.47,20
2022-03-22,Tuesday,14:00,93,6,100,1849.32,30
2022-03-22,Tuesday,15:00,90,8,75,1914.61,40
2022-03-22,Tuesday,16:00,76,4,100,1580.14,20
2022-03-22,Tuesday,17:00,23,4,38,515.79,20
2022-03-22,Tuesday,18:00,173,12,96,2821.62,60
2022-03-22,Tuesday,19:00,167,10,100,4051.87,50
2022-03-22,Tuesday,20:00,153,9,100,3823.61,45
2022-03-22,Tuesday,21:00,179,10,100,3587.63,50
2022-03-22,Tuesday,22:00,173,7,100,3954.25,35
2022-03-23,Wednesday,10:00,95,8,79,1913.01,40
2022-03-23,Wednesday,11:00,32,5,43,782.01,25
2022-03-23,Wednesday,12:00,63,6,70,1342.41,30
2022-03-23,Wednesday,13:00,67,7,64,1632.45,35
2022-03-23,Wednesday,14:00,79,5,100,1858.27,25
2022-03-23,Wednesday,15:00,51,4,85,1086.16,20
2022-03-23,Wednesday,16:00,53,5,71,1262.54,25
2022-03-23,Wednesday,17:00,66,6,73,1327.95,30
2022-03-23,Wednesday,18:00,154,9,100,2842.11,45
2022-03-23,Wednesday,19:00,103,8,86,1633.57,40
2022-03-23,Wednesday,20:00,116,8,97,1957.61,40
2022-03-23,Wednesday,21:00,177,7,100,3883.15,35
2022-03-23,Wednesday,22:00,148,7,100,3425.68,35
2022-03-24,Thursday,10:00,99,4,100,1559.06,20
2022-03-24,Thursday,11:00,85,8,71,2070.69,40
2022-03-24,Thursday,12:00,58,4,97,1295.85,20
2022-03-24,Thursday,13:00,73,4,100,1612.9,20
2022-03-24,Thursday,14:00,20,4,33,305.72,20
2022-03-24,Thursday,15:00,54,6,60,1267.28,30
2022-03-24,Thursday,16:00,63,6,70,1262.41,30
2022-03-24,Thursday,17:00,43,4,72,645.92,20
2022-03-24,Thursday,18:00,156,9,100,2831.43,45
2022-03-24,Thursday,19:00,146,9,100,3056.32,45
2022-03-24,Thursday,20:00,138,8,100,3295.73,40
2022-03-24,Thursday,21:00,185,9,100,3485.87,45
2022-03-24,Thursday,22:00,126,8,100,2266.94,40
2022-03-25,Friday,10:00,70,4,100,1447.21,20
2022-03-25,Friday,11:00,90,8,75,1900.28,40
2022-03-25,Friday,12:00,28,4,47,645.9,20
2022-03-25,Friday,13:00,87,4,100,1439.62,20
2022-03-25,Friday,14:00,24,4,40,542.51,20
2022-03-25,Friday,15:00,87,8,72,1740.95,40
2022-03-25,Friday,16:00,38,5,51,769.27,25
2022-03-25,Friday,17:00,59,4,98,1294.95,20
2022-03-25,Friday,18:00,185,12,100,3918.75,60
2022-03-25,Friday,19:00,160,10,100,2626.5,50
2022-03-25,Friday,20:00,160,7,100,2715.42,35
2022-03-25,Friday,21:00,150,10,100,3638.27,50
2022-03-25,Friday,22:00,144,10,96,2489.92,50
2022-03-26,Saturday,10:00,66,4,100,1179.63,20
2022-03-26,Saturday,11:00,79,6,88,1461.2,30
2022-03-26,Saturday,12:00,92,4,100,1984.93,20
2022-03-26,Saturday,13:00,43,6,48,820.62,30
2022-03-26,Saturday,14:00,44,4,73,737.39,20
2022-03-26,Saturday,15:00,55,5,73,1080.96,25
2022-03-26,Saturday,16:00,14,4,23,291.94,20
2022-03-26,Saturday,17:00,10,4,17,235.08,20
2022-03-26,Saturday,18:00,165,9,100,3844.8,45
2022-03-26,Saturday,19:00,188,10,100,4566.53,50
2022-03-26,Saturday,20:00,160,8,100,2521,40
2022-03-26,Saturday,21:00,150,10,100,3003.47,50
2022-03-26,Saturday,22:00,168,7,100,4132.01,35
2022-03-27,Sunday,10:00,19,4,32,305.05,20
2022-03-27,Sunday,11:00,89,6,99,1611.05,30
2022-03-27,Sunday,12:00,78,4,100,1669.99,20
2022-03-27,Sunday,13:00,65,6,72,1068.39,30
2022-03-27,Sunday,14:00,38,4,63,915.95,20
2022-03-27,Sunday,15:00,41,5,55,858.35,25
2022-03-27,Sunday,16:00,51,6,57,1227.09,30
2022-03-27,Sunday,17:00,12,4,20,255.77,20
2022-03-27,Sunday,18:00,189,13,97,3556.32,65
2022-03-27,Sunday,19:00,121,6,100,2355.38,30
2022-03-27,Sunday,20:00,171,8,100,3316.77,40
2022-03-27,Sunday,21:00,156,7,100,3236.58,35
2022-03-27,Sunday,22:00,169,10,100,3073,50
2022-03-28,Monday,10:00,81,8,68,1395.67,40
2022-03-28,Monday,11:00,25,4,42,442.91,20
2022-03-28,Monday,12:00,83,6,92,1806.8,30
2022-03-28,Monday,13:00,44,4,73,965.91,20
2022-03-28,Monday,14:00,89,4,100,1973.79,20
2022-03-28,Monday,15:00,88,4,100,1990.5,20
2022-03-28,Monday,16:00,87,8,72,1752.88,40
2022-03-28,Monday,17:00,76,4,100,1370.6,20
2022-03-28,Monday,18:00,190,8,100,3192.87,40
2022-03-28,Monday,19:00,177,12,98,3865.15,60
2022-03-28,Monday,20:00,130,9,96,1986.43,45
2022-03-28,Monday,21:00,129,8,100,3134.72,40
2022-03-28,Monday,22:00,150,7,100,2948.31,35
2022-03-29,Tuesday,10:00,65,4,100,1615.53,20
2022-03-29,Tuesday,11:00,43,5,57,1046.76,25
2022-03-29,Tuesday,12:00,12,4,20,202.38,20
2022-03-29,Tuesday,13:00,65,7,62,1427.92,35
2022-03-29,Tuesday,14:00,48,4,80,917.25,20
2022-03-29,Tuesday,15:00,14,4,23,222.55,20
2022-03-29,Tuesday,16:00,67,5,89,1451.65,25
2022-03-29,Tuesday,17:00,97,6,100,2054.35,30
2022-03-29,Tuesday,18:00,169,8,100,2890.69,40
2022-03-29,Tuesday,19:00,101,4,100,1587.78,20
2022-03-29,Tuesday,20:00,163,9,100,3837.5,45
2022-03-29,Tuesday,21:00,135,7,100,2116.64,35
2022-03-29,Tuesday,22:00,107,5,100,2253.53,25
2022-03-30,Wednesday,10:00,81,7,77,1971.22,35
2022-03-30,Wednesday,11:00,27,4,45,642.62,20
2022-03-30,Wednesday,12:00,76,4,100,1639.77,20
2022-03-30,Wednesday,13:00,92,4,100,2146.7,20
2022-03-30,Wednesday,14:00,57,4,95,970.72,20
2022-03-30,Wednesday,15:00,82,6,91,1769.31,30
2022-03-30,Wednesday,16:00,27,4,45,632.68,20
2022-03-30,Wednesday,17:00,82,8,68,1630.77,40
2022-03-30,Wednesday,18:00,108,8,90,1785.75,40
2022-03-30,Wednesday,19:00,118,6,100,2261.67,30
2022-03-30,Wednesday,20:00,149,8,100,2558.62,40
2022-03-30,Wednesday,21:00,100,6,100,2409.44,30
2022-03-30,Wednesday,22:00,157,9,100,3556.37,45
2022-03-31,Thursday,10:00,75,4,100,1676.52,20
2022-03-31,Thursday,11:00,34,4,57,580.56,20
2022-03-31,Thursday,12:00,26,4,43,647.28,20
2022-03-31,Thursday,13:00,85,4,100,1926.7,20
2022-03-31,Thursday,14:00,77,7,73,1654.09,35
2022-03-31,Thursday,15:00,26,4,43,625.48,20
2022-03-31,Thursday,16:00,55,4,92,1024.16,20
2022-03-31,Thursday,17:00,46,4,77,716.98,20
2022-03-31,Thursday,18:00,155,7,100,3288.5,35
2022-03-31,Thursday,19:00,125,5,100,2632.08,25
2022-03-31,Thursday,20:00,111,6,100,2029.28,30
2022-03-31,Thursday,21:00,129,10,86,2681.45,50
2022-03-31,Thursday,22:00,179,10,100,3739.79,50
2022-04-01,Friday,10:00,68,4,100,1456.14,20
2022-04-01,Friday,11:00,45,4,75,842.08,20
2022-04-01,Friday,12:00,47,6,52,775.92,30
2022-04-01,Friday,13:00,99,8,82,1983.68,40
2022-04-01,Friday,14:00,54,5,72,882.72,25
2022-04-01,Friday,15:00,33,5,44,609.4,25
2022-04-01,Friday,16:00,17,4,28,413.24,20
2022-04-01,Friday,17:00,13,4,22,319.89,20
2022-04-01,Friday,18:00,119,6,100,2733.62,30
2022-04-01,Friday,19:00,130,7,100,2909.99,35
2022-04-01,Friday,20:00,143,10,95,2487.7,50
2022-04-01,Friday,21:00,156,10,100,2868.88,50
2022-04-01,Friday,22:00,136,5,100,2403.03,25
2022-04-02,Saturday,10:00,69,6,77,1280.4,30
2022-04-02,Saturday,11:00,80,5,100,1364.5,25
2022-04-02,Saturday,12:00,25,4,42,475.64,20
2022-04-02,Saturday,13:00,46,4,77,856.07,20
2022-04-02,Saturday,14:00,32,4,53,510.63,20
2022-04-02,Saturday,15:00,20,4,33,314.07,20
2022-04-02,Saturday,16:00,97,5,100,2233.29,25
2022-04-02,Saturday,17:00,85,8,71,1445.88,40
2022-04-02,Saturday,18:00,147,8,100,2652.08,40
2022-04-02,Saturday,19:00,147,8,100,2727.12,40
2022-04-02,Saturday,20:00,158,10,100,3133.5,50
2022-04-02,Saturday,21:00,141,7,100,3302.88,35
2022-04-02,Saturday,22:00,123,5,100,2986.14,25
2022-04-03,Sunday,10:00,45,4,75,928.56,20
2022-04-03,Sunday,11:00,69,4,100,1565.86,20
2022-04-03,Sunday,12:00,89,8,74,1461.07,40
2022-04-03,Sunday,13:00,46,6,51,918.33,30
2022-04-03,Sunday,14:00,71,4,100,1655.53,20
2022-04-03,Sunday,15:00,24,4,40,367.84,20
2022-04-03,Sunday,16:00,95,4,100,1463.08,20
2022-04-03,Sunday,17:00,52,4,87,1297.25,20
2022-04-03,Sunday,18:00,116,7,100,1758.22,35
2022-04-03,Sunday,19:00,138,5,100,3172.35,25
2022-04-03,Sunday,20:00,157,10,100,2841.25,50
2022-04-03,Sunday,21:00,115,8,96,2599.48,40
2022-04-03,Sunday,22:00,145,8,100,2410.49,40
2022-04-04,Monday,10:00,93,4,100,1536.81,20
2022-04-04,Monday,11:00,80,8,67,1872.79,40
2022-04-04,Monday,12:00,97,4,100,1494.73,20
2022-04-04,Monday,13:00,38,4,63,637.17,20
2022-04-04,Monday,14:00,47,4,78,1014.66,20
2022-04-04,Monday,15:00,84,4,100,1636.37,20
2022-04-04,Monday,16:00,86,5,100,1836.11,25
2022-04-04,Monday,17:00,74,7,70,1589.1,35
2022-04-04,Monday,18:00,126,5,100,3121.77,25
2022-04-04,Monday,19:00,182,12,100,3810.29,60
2022-04-04,Monday,20:00,172,11,100,2864.31,55
2022-04-04,Monday,21:00,189,13,97,4165.21,65
2022-04-04,Monday,22:00,132,8,100,2670.41,40
2022-04-05,Tuesday,10:00,45,4,75,1111.83,20
2022-04-05,Tuesday,11:00,86,8,72,1893.65,40
2022-04-05,Tuesday,12:00,19,4,32,380.16,20
2022-04-05,Tuesday,13:00,65,5,87,1449.33,25
2022-04-05,Tuesday,14:00,83,5,100,1507.28,25
2022-04-05,Tuesday,15:00,48,5,64,1031.73,25
2022-04-05,Tuesday,16:00,47,4,78,801.34,20
2022-04-05,Tuesday,17:00,93,5,100,2179.72,25
2022-04-05,Tuesday,18:00,160,7,100,3412.67,35
2022-04-05,Tuesday,19:00,107,4,100,1805.77,20
2022-04-05,Tuesday,20:00,126,6,100,2050.13,30
2022-04-05,Tuesday,21:00,170,9,100,2775.37,45
2022-04-05,Tuesday,22:00,129,8,100,2320.29,40
2022-04-06,Wednesday,10:00,92,7,88,1401.88,35
2022-04-06,Wednesday,11:00,51,5,68,1019.59,25
2022-04-06,Wednesday,12:00,39,4,65,757.33,20
2022-04-06,Wednesday,13:00,75,6,83,1156.91,30
2022-04-06,Wednesday,14:00,20,5,27,323.24,25
2022-04-06,Wednesday,15:00,62,4,100,970.61,20
2022-04-06,Wednesday,16:00,21,4,35,342.93,20
2022-04-06,Wednesday,17:00,79,4,100,1320.75,20
2022-04-06,Wednesday,18:00,153,9,100,2535.41,45
2022-04-06,Wednesday,19:00,114,6,100,2035.11,30
2022-04-06,Wednesday,20:00,135,6,100,3214.32,30
2022-04-06,Wednesday,21:00,165,8,100,3579.78,40
2022-04-06,Wednesday,22:00,170,11,100,2637.86,55
2022-04-07,Thursday,10:00,36,4,60,705.49,20
2022-04-07,Thursday,11:00,97,7,92,2224.5,35
2022-04-07,Thursday,12:00,44,4,73,1061.55,20
2022-04-07,Thursday,13:00,37,4,62,711.11,20
2022-04-07,Thursday,14:00,32,4,53,571.04,20
2022-04-07,Thursday,15:00,98,4,100,1767.67,20
2022-04-07,Thursday,16:00,28,4,47,479.07,20
2022-04-07,Thursday,17:00,33,4,55,773.7,20
2022-04-07,Thursday,18:00,164,10,100,3124.18,50
2022-04-07,Thursday,19:00,151,11,92,3179.19,55
2022-04-07,Thursday,20:00,100,5,100,2200.4,25
2022-04-07,Thursday,21:00,138,5,100,2647.79,25
2022-04-07,Thursday,22:00,118,4,100,2531.43,20
2022-04-08,Friday,10:00,70,4,100,1166.74,20
2022-04-08,Friday,11:00,92,6,100,2265.76,30
2022-04-08,Friday,12:00,62,6,69,1251.29,30
2022-04-08,Friday,13:00,19,4,32,374.85,20
2022-04-08,Friday,14:00,83,4,100,1458.33,20
2022-04-08,Friday,15:00,36,4,60,803.71,20
2022-04-08,Friday,16:00,29,4,48,675.06,20
2022-04-08,Friday,17:00,45,4,75,846.79,20
2022-04-08,Friday,18:00,159,11,96,2771,55
2022-04-08,Friday,19:00,137,5,100,3061.12,25
2022-04-08,Friday,20:00,123,10,82,2982.99,50
2022-04-08,Friday,21:00,154,10,100,2311.53,50
2022-04-08,Friday,22:00,113,5,100,1709.69,25
2022-04-09,Saturday,10:00,42,4,70,649.27,20
2022-04-09,Saturday,11:00,96,8,80,2287.88,40
2022-04-09,Saturday,12:00,46,4,77,792.4,20
2022-04-09,Saturday,13:00,41,4,68,899.7,20
2022-04-09,Saturday,14:00,19,4,32,462.32,20
2022-04-09,Saturday,15:00,31,4,52,736.51,20
2022-04-09,Saturday,16:00,95,7,90,1740.11,35
2022-04-09,Saturday,17:00,38,4,63,799.63,20
2022-04-09,Saturday,18:00,184,12,100,3362.43,60
2022-04-09,Saturday,19:00,115,4,100,2458.73,20
2022-04-09,Saturday,20:00,111,7,100,1736.43,35
2022-04-09,Saturday,21:00,112,4,100,1915.65,20
2022-04-09,Saturday,22:00,167,10,100,3304.86,50
2022-04-10,Sunday,10:00,47,4,78,977.61,20
2022-04-10,Sunday,11:00,25,5,33,519.01,25
2022-04-10,Sunday,12:00,97,7,92,1805.42,35
2022-04-10,Sunday,13:00,22,5,29,455.26,25
2022-04-10,Sunday,14:00,50,4,83,985.34,20
2022-04-10,Sunday,15:00,48,4,80,856.28,20
2022-04-10,Sunday,16:00,86,8,72,1430.21,40
2022-04-10,Sunday,17:00,20,4,33,473.06,20
2022-04-10,Sunday,18:00,187,11,100,3034.35,55
2022-04-10,Sunday,19:00,181,12,100,3335.69,60
2022-04-10,Sunday,20:00,187,13,96,4177.46,65
2022-04-10,Sunday,21:00,175,10,100,3516.95,50
2022-04-10,Sunday,22:00,109,5,100,1973.04,25
2022-04-11,Monday,10:00,98,6,100,1827.9,30
2022-04-11,Monday,11:00,60,5,80,1099,25
2022-04-11,Monday,12:00,48,4,80,915.47,20
2022-04-11,Monday,13:00,92,4,100,2108.88,20
2022-04-11,Monday,14:00,72,4,100,1398.98,20
2022-04-11,Monday,15:00,22,4,37,490.36,20
2022-04-11,Monday,16:00,44,6,49,865.47,30
2022-04-11,Monday,17:00,97,8,81,1834.61,40
2022-04-11,Monday,18:00,161,8,100,3919.68,40
2022-04-11,Monday,19:00,145,11,88,3330.41,55
2022-04-11,Monday,20:00,160,10,100,3621.55,50
2022-04-11,Monday,21:00,161,7,100,2693.66,35
2022-04-11,Monday,22:00,179,9,100,4124.8,45
2022-04-12,Tuesday,10:00,30,4,50,623.46,20
2022-04-12,Tuesday,11:00,37,5,49,730.37,25
2022-04-12,Tuesday,12:00,62,4,100,1468.12,20
2022-04-12,Tuesday,13:00,32,4,53,796.1,20
2022-04-12,Tuesday,14:00,90,4,100,1491.92,20
2022-04-12,Tuesday,15:00,79,4,100,1706.09,20
2022-04-12,Tuesday,16:00,26,4,43,397.69,20
2022-04-12,Tuesday,17:00,43,5,57,933.77,25
2022-04-12,Tuesday,18:00,176,7,100,3634.84,35
2022-04-12,Tuesday,19:00,134,6,100,3065.06,30
2022-04-12,Tuesday,20:00,109,7,100,2056.65,35
2022-04-12,Tuesday,21:00,141,6,100,3169.74,30
2022-04-12,Tuesday,22:00,190,9,100,3059.21,45
2022-04-13,Wednesday,10:00,72,5,96,1086.03,25
2022-04-13,Wednesday,11:00,89,4,100,2006.98,20
2022-04-13,Wednesday,12:00,57,4,95,888.4,20
2022-04-13,Wednesday,13:00,90,4,100,1852.44,20
2022-04-13,Wednesday,14:00,43,4,72,815.06,20
2022-04-13,Wednesday,15:00,42,5,56,933.39,25
2022-04-13,Wednesday,16:00,90,4,100,1604.38,20
2022-04-13,Wednesday,17:00,68,4,100,1418.88,20
2022-04-13,Wednesday,18:00,165,11,100,3979.33,55
2022-04-13,Wednesday,19:00,102,9,76,2354.28,45
2022-04-13,Wednesday,20:00,137,8,100,3326.66,40
2022-04-13,Wednesday,21:00,119,5,100,2847.84,25
2022-04-13,Wednesday,22:00,140,7,100,3154.84,35
2022-04-14,Thursday,10:00,53,4,88,800,20
2022-04-14,Thursday,11:00,20,4,33,310.09,20
2022-04-14,Thursday,12:00,89,8,74,1769.37,40
2022-04-14,Thursday,13:00,50,4,83,967.12,20
2022-04-14,Thursday,14:00,94,8,78,1940.83,40
2022-04-14,Thursday,15:00,67,4,100,1546.25,20
2022-04-14,Thursday,16:00,87,7,83,2041.63,35
2022-04-14,Thursday,17:00,77,7,73,1631,35
2022-04-14,Thursday,18:00,170,11,100,2583.37,55
2022-04-14,Thursday,19:00,159,7,100,3227.69,35
2022-04-14,Thursday,20:00,128,5,100,1951.01,25
2022-04-14,Thursday,21:00,113,8,94,2328.1,40
2022-04-14,Thursday,22:00,159,6,100,2895.45,30
2022-04-15,Friday,10:00,27,4,45,529.38,20
2022-04-15,Friday,11:00,12,4,20,203.55,20
2022-04-15,Friday,12:00,25,4,42,391.81,20
2022-04-15,Friday,13:00,61,7,58,1018.44,35
2022-04-15,Friday,14:00,11,4,18,266.81,20
2022-04-15,Friday,15:00,81,5,100,2021.66,25
2022-04-15,Friday,16:00,88,4,100,2001.49,20
2022-04-15,Friday,17:00,95,4,100,2033.29,20
2022-04-15,Friday,18:00,123,9,91,1879.56,45
2022-04-15,Friday,19:00,177,7,100,3392.71,35
2022-04-15,Friday,20:00,172,7,100,3081.75,35
2022-04-15,Friday,21:00,138,9,100,2718.89,45
2022-04-15,Friday,22:00,133,7,100,3098.87,35
2022-04-16,Saturday,10:00,85,4,100,2089.39,20
2022-04-16,Saturday,11:00,53,5,71,833.45,25
2022-04-16,Saturday,12:00,71,4,100,1602.95,20
2022-04-16,Saturday,13:00,88,8,73,2109.1,40
2022-04-16,Saturday,14:00,19,4,32,314.49,20
2022-04-16,Saturday,15:00,84,7,80,1830.34,35
2022-04-16,Saturday,16:00,71,6,79,1235.93,30
2022-04-16,Saturday,17:00,82,5,100,1851.92,25
2022-04-16,Saturday,18:00,145,6,100,3094.34,30
2022-04-16,Saturday,19:00,174,12,97,2865.44,60
2022-04-16,Saturday,20:00,114,4,100,1743.08,20
2022-04-16,Saturday,21:00,151,11,92,3362.42,55
2022-04-16,Saturday,22:00,164,12,91,3962.97,60
2022-04-17,Sunday,10:00,89,4,100,2065.95,20
2022-04-17,Sunday,11:00,14,4,23,317.76,20
